date,return_pct,garch_vol,egarch_vol,gjr_vol,har_vol,ms_vol,ms_state
2018-02-26,1.1688,1.2749168995482931,2.255007462059554,1.5428608767055876,1.616247946108517,0.9779518751360138,0
2018-02-27,-1.2788000000000002,1.2578781505613323,2.2525371893575694,1.50181690939896,1.516890084086517,0.9779518751360138,0
2018-02-28,-1.1158,1.2521832517284688,2.3177662652643516,1.5132631808762684,1.5776654331638253,0.9779518751360138,0
2018-03-01,-1.3414000000000001,1.2332889237346332,2.368144854441113,1.5054504194130633,1.5516055165537403,0.9779518751360138,0
2018-03-02,0.5059,1.2363103637076522,2.4340500217243495,1.5240613930398783,1.6499466440767108,0.9779518751360138,0
2018-03-05,1.0972000000000002,1.182841980296689,2.4089010862622358,1.4618322790094531,1.4269995142956426,0.9779518751360138,0
2018-03-06,0.2635,1.1699073134999123,2.3993151922986797,1.423586958261896,1.5396028723667672,0.9779518751360138,0
2018-03-07,-0.0484,1.1144427646680761,2.3693945151159834,1.3635308894685167,1.3711418777063153,0.9779518751360138,0
2018-03-08,0.44530000000000003,1.0604232155154978,2.33759580498813,1.3056544347016583,1.3175953708176118,0.9779518751360138,0
2018-03-09,1.7229999999999999,1.0189659219092035,2.3143110841659693,1.2558934606666599,1.2391430266518872,0.9779518751360138,0
